word_index,section,start,end,alignment,word
1858,S12,797.120,797.640,DIRECT,Figma's
1859,S12,797.640,797.900,DIRECT,story.
1860,S12,798.720,799.100,DIRECT,Figma
1861,S12,799.100,799.380,DIRECT,remained
1862,S12,799.380,800.000,DIRECT,independent.
1863,S12,800.700,801.040,DIRECT,And
1864,S12,801.040,801.260,DIRECT,because
1865,S12,801.260,801.820,DIRECT,Figma
1866,S12,801.820,802.060,DIRECT,later
1867,S12,802.060,802.400,DIRECT,became
1868,S12,802.400,802.580,DIRECT,a
1869,S12,802.580,802.800,DIRECT,public
1870,S12,802.800,803.200,DIRECT,"company,"
1871,S12,803.800,803.880,DIRECT,the
1872,S12,803.880,804.380,ALIGNED,post-deal
1873,S12,804.380,804.720,DIRECT,record
1874,S12,804.720,805.180,DIRECT,became
1875,S12,805.180,805.620,DIRECT,unusually
1876,S12,805.620,806.320,DIRECT,transparent.
1877,S12,807.320,807.520,DIRECT,Its
1878,S12,807.520,807.660,DIRECT,own
1879,S12,807.660,808.020,DIRECT,securities
1880,S12,808.020,808.480,DIRECT,filings
1881,S12,808.480,809.100,DIRECT,preserved
1882,S12,809.100,809.460,DIRECT,the
1883,S12,809.460,809.860,DIRECT,abandoned
1884,S12,809.860,810.180,DIRECT,Adobe
1885,S12,810.180,810.780,DIRECT,transaction
1886,S12,810.780,811.800,DIRECT,and
1887,S12,811.800,811.960,DIRECT,the
1888,S12,811.960,812.480,ALIGNED,one-billion-dollar
1889,S12,812.480,813.240,DIRECT,termination
1890,S12,813.240,813.760,DIRECT,payment
1891,S12,813.760,814.280,DIRECT,as
1892,S12,814.280,814.440,DIRECT,part
1893,S12,814.440,814.620,DIRECT,of
1894,S12,814.620,814.700,DIRECT,the
1895,S12,814.700,815.160,DIRECT,company's
1896,S12,815.160,815.360,DIRECT,financial
1897,S12,815.360,816.060,DIRECT,history.
1898,S12,816.720,816.940,DIRECT,In
1899,S12,816.940,817.060,DIRECT,July
1900,S12,817.060,817.460,ALIGNED,twenty
1901,S12,817.460,817.860,ALIGNED,"twenty-five,"
1902,S12,818.700,818.860,DIRECT,the
1903,S12,818.860,819.160,DIRECT,company
1904,S12,819.160,819.500,DIRECT,filed
1905,S12,819.500,819.760,DIRECT,to
1906,S12,819.760,819.880,DIRECT,go
1907,S12,819.880,820.180,DIRECT,public.
1908,S12,820.840,820.940,DIRECT,And
1909,S12,820.940,821.060,DIRECT,on
1910,S12,821.060,821.360,DIRECT,August
1911,S12,821.360,821.760,ALIGNED,"first,"
1912,S12,821.760,822.160,ALIGNED,twenty
1913,S12,822.160,822.560,ALIGNED,"twenty-five,"
1914,S12,823.600,823.940,DIRECT,Figma
1915,S12,823.940,824.400,DIRECT,completed
1916,S12,824.400,824.720,DIRECT,its
1917,S12,824.720,825.040,DIRECT,initial
1918,S12,825.040,825.300,DIRECT,public
1919,S12,825.300,825.800,DIRECT,offering.
1920,S12,825.800,826.520,DIRECT,The
1921,S12,826.520,826.960,DIRECT,company
1922,S12,826.960,827.280,DIRECT,sold
1923,S12,827.280,828.480,ALIGNED,twelve-point-five
1924,S12,828.480,828.760,DIRECT,million
1925,S12,828.760,829.060,DIRECT,of
1926,S12,829.060,829.200,DIRECT,its
1927,S12,829.200,829.360,DIRECT,own
1928,S12,829.360,829.720,DIRECT,shares
1929,S12,829.720,830.280,DIRECT,at
1930,S12,830.280,830.530,ALIGNED,thirty-three
1931,S12,830.530,830.780,ALIGNED,dollars
1932,S12,830.780,831.520,DIRECT,per
1933,S12,831.520,831.820,DIRECT,share.
1934,S12,832.560,832.680,DIRECT,Its
1935,S12,832.680,832.900,DIRECT,later
1936,S12,832.900,833.300,DIRECT,filing
1937,S12,833.300,833.760,DIRECT,reported
1938,S12,833.760,834.300,DIRECT,approximately
1939,S12,834.300,836.620,ALIGNED,three-hundred-ninety-three-point-one
1940,S12,836.620,836.960,DIRECT,million
1941,S12,836.960,836.980,ALIGNED,dollars
1942,S12,836.980,837.620,DIRECT,of
1943,S12,837.620,837.800,DIRECT,net
1944,S12,837.800,838.240,DIRECT,proceeds
1945,S12,838.240,838.940,DIRECT,before
1946,S12,838.940,839.540,DIRECT,offering
1947,S12,839.540,839.860,DIRECT,costs.
1948,S12,840.620,840.880,DIRECT,That
1949,S12,840.880,841.100,DIRECT,later
1950,S12,841.100,841.500,DIRECT,success
1951,S12,841.500,841.920,DIRECT,should
1952,S12,841.920,842.120,DIRECT,not
1953,S12,842.120,842.300,DIRECT,be
1954,S12,842.300,842.540,DIRECT,turned
1955,S12,842.540,842.840,DIRECT,into
1956,S12,842.840,842.960,DIRECT,a
1957,S12,842.960,843.200,DIRECT,causal
1958,S12,843.200,843.720,DIRECT,claim
1959,S12,843.720,843.920,DIRECT,the
1960,S12,843.920,844.140,DIRECT,record
1961,S12,844.140,844.440,DIRECT,does
1962,S12,844.440,844.660,DIRECT,not
1963,S12,844.660,845.000,DIRECT,support.
1964,S12,845.680,845.800,DIRECT,The
1965,S12,845.800,846.020,DIRECT,public
1966,S12,846.020,846.380,DIRECT,record
1967,S12,846.380,846.640,DIRECT,does
1968,S12,846.640,846.860,DIRECT,not
1969,S12,846.860,847.440,DIRECT,establish
1970,S12,847.440,847.700,DIRECT,that
1971,S12,847.700,848.220,DIRECT,Adobe's
1972,S12,848.220,848.920,ALIGNED,one-billion-dollar
1973,S12,848.920,849.600,DIRECT,termination
1974,S12,849.600,850.300,DIRECT,payment
1975,S12,850.300,850.940,DIRECT,caused
1976,S12,850.940,851.560,DIRECT,Figma's
1977,S12,851.560,852.000,DIRECT,"IPO,"
1978,S12,852.000,852.780,DIRECT,its
1979,S12,852.780,853.140,DIRECT,offering
1980,S12,853.140,853.520,DIRECT,"price,"
1981,S12,853.920,854.140,DIRECT,or
1982,S12,854.140,854.320,DIRECT,its
1983,S12,854.320,854.540,DIRECT,later
1984,S12,854.540,854.900,DIRECT,market
1985,S12,854.900,855.320,DIRECT,value.
1986,S12,856.100,856.200,DIRECT,What
1987,S12,856.200,856.340,DIRECT,the
1988,S12,856.340,856.540,DIRECT,record
1989,S12,856.540,856.860,DIRECT,does
1990,S12,856.860,857.460,DIRECT,establish
1991,S12,857.460,857.740,DIRECT,is
1992,S12,857.740,858.100,DIRECT,simpler.
1993,S12,859.060,859.080,DIRECT,Adobe
1994,S12,859.080,859.460,DIRECT,did
1995,S12,859.460,859.720,DIRECT,not
1996,S12,859.720,859.980,DIRECT,acquire
1997,S12,859.980,860.660,DIRECT,Figma.
1998,S12,861.240,861.660,DIRECT,Figma
1999,S12,861.660,861.980,DIRECT,remained
2000,S12,861.980,862.760,DIRECT,independent.
2001,S12,863.300,863.400,DIRECT,And
2002,S12,863.400,863.540,DIRECT,less
2003,S12,863.540,863.780,DIRECT,than
2004,S12,863.780,863.980,DIRECT,two
2005,S12,863.980,864.260,DIRECT,years
2006,S12,864.260,864.560,DIRECT,after
2007,S12,864.560,864.980,DIRECT,receiving
2008,S12,864.980,865.220,DIRECT,the
2009,S12,865.220,865.500,DIRECT,termination
2010,S12,865.500,866.040,DIRECT,"fee,"
2011,S12,866.380,866.560,DIRECT,it
2012,S12,866.560,866.800,DIRECT,became
2013,S12,866.800,867.020,DIRECT,a
2014,S12,867.020,867.240,DIRECT,public
2015,S12,867.240,867.660,DIRECT,company.
2016,S13,868.540,868.720,DIRECT,At
2017,S13,868.720,868.820,DIRECT,the
2018,S13,868.820,869.120,DIRECT,"beginning,"
2019,S13,869.600,869.840,DIRECT,Adobe
2020,S13,869.840,870.160,DIRECT,and
2021,S13,870.160,870.560,DIRECT,Figma
2022,S13,870.560,870.820,DIRECT,negotiated
2023,S13,870.820,871.400,DIRECT,the
2024,S13,871.400,871.580,DIRECT,upside.
2025,S13,872.460,872.540,DIRECT,A
2026,S13,872.540,872.820,DIRECT,roughly
2027,S13,872.820,873.720,ALIGNED,twenty-billion-dollar
2028,S13,873.720,874.460,DIRECT,acquisition.
2029,S13,875.340,875.580,DIRECT,But
2030,S13,875.580,875.700,DIRECT,they
2031,S13,875.700,875.900,DIRECT,also
2032,S13,875.900,876.480,DIRECT,negotiated
2033,S13,876.480,876.820,DIRECT,the
2034,S13,876.820,877.080,DIRECT,downside.
2035,S13,877.900,878.280,DIRECT,What
2036,S13,878.280,878.440,DIRECT,would
2037,S13,878.440,878.700,DIRECT,happen
2038,S13,878.700,878.940,DIRECT,if
2039,S13,878.940,879.060,DIRECT,the
2040,S13,879.060,879.480,DIRECT,required
2041,S13,879.480,879.960,DIRECT,regulatory
2042,S13,879.960,880.720,DIRECT,clearance
2043,S13,880.720,881.220,DIRECT,could
2044,S13,881.220,881.440,DIRECT,not
2045,S13,881.440,881.640,DIRECT,be
2046,S13,881.640,881.900,DIRECT,obtained
2047,S13,881.900,882.340,DIRECT,under
2048,S13,882.340,882.420,DIRECT,the
2049,S13,882.420,882.660,DIRECT,terms
2050,S13,882.660,882.880,DIRECT,of
2051,S13,882.880,882.980,DIRECT,the
2052,S13,882.980,883.200,DIRECT,deal?
2053,S13,884.040,884.260,DIRECT,That
2054,S13,884.260,884.540,DIRECT,risk
2055,S13,884.540,884.920,DIRECT,became
2056,S13,884.920,885.100,DIRECT,a
2057,S13,885.100,885.840,ALIGNED,one-billion-dollar
2058,S13,885.840,886.540,DIRECT,reverse
2059,S13,886.540,886.960,DIRECT,termination
2060,S13,886.960,887.580,DIRECT,fee.
2061,S13,888.180,888.480,DIRECT,Then
2062,S13,888.740,888.960,DIRECT,the
2063,S13,888.960,889.280,DIRECT,regulatory
2064,S13,889.280,889.860,DIRECT,pressure
2065,S13,889.860,890.260,DIRECT,became
2066,S13,890.260,890.700,DIRECT,real.
2067,S13,891.340,891.420,DIRECT,The
2068,S13,891.420,891.600,DIRECT,UK
2069,S13,891.600,892.380,DIRECT,CMA
2070,S13,892.380,892.820,DIRECT,published
2071,S13,892.820,893.140,DIRECT,provisional
2072,S13,893.140,893.880,DIRECT,competition
2073,S13,893.880,894.500,DIRECT,concerns
2074,S13,894.500,895.160,DIRECT,and
2075,S13,895.160,895.540,DIRECT,possible
2076,S13,895.540,895.900,DIRECT,remedies.
2077,S13,896.860,896.920,DIRECT,The
2078,S13,896.920,897.140,DIRECT,European
2079,S13,897.140,897.740,DIRECT,Commission
2080,S13,897.740,898.120,DIRECT,sent
2081,S13,898.120,898.480,DIRECT,preliminary
2082,S13,898.480,899.080,DIRECT,objections.
2083,S13,900.140,900.150,DIRECT,The
2084,S13,900.150,900.420,DIRECT,Justice
2085,S13,900.420,900.880,DIRECT,Department
2086,S13,900.880,901.540,DIRECT,investigated.
2087,S13,902.340,902.560,DIRECT,Adobe
2088,S13,902.560,902.920,DIRECT,and
2089,S13,902.920,903.340,DIRECT,Figma
2090,S13,903.340,903.540,DIRECT,disputed
2091,S13,903.540,904.060,DIRECT,the
2092,S13,904.060,904.640,ALIGNED,regulators'
2093,S13,904.640,904.940,DIRECT,analysis.
2094,S13,904.940,905.940,DIRECT,But
2095,S13,905.940,906.100,DIRECT,by
2096,S13,906.100,906.400,DIRECT,December
2097,S13,906.400,906.970,ALIGNED,twenty
2098,S13,906.970,907.540,ALIGNED,"twenty-three,"
2099,S13,908.100,908.220,DIRECT,the
2100,S13,908.220,908.500,ALIGNED,companies
2101,S13,908.500,908.860,DIRECT,said
2102,S13,908.860,909.040,DIRECT,they
2103,S13,909.040,909.280,DIRECT,no
2104,S13,909.280,909.600,DIRECT,longer
2105,S13,909.600,909.940,DIRECT,saw
2106,S13,909.940,910.120,DIRECT,a
2107,S13,910.120,910.420,DIRECT,clear
2108,S13,910.420,910.780,DIRECT,path
2109,S13,910.780,911.120,DIRECT,to
2110,S13,911.120,911.220,DIRECT,the
2111,S13,911.220,911.540,DIRECT,approvals
2112,S13,911.540,911.880,DIRECT,they
2113,S13,911.880,912.140,DIRECT,needed.
2114,S13,912.980,913.140,DIRECT,So
2115,S13,913.140,913.300,DIRECT,they
2116,S13,913.300,913.720,DIRECT,terminated
2117,S13,913.720,914.020,DIRECT,the
2118,S13,914.020,914.360,DIRECT,acquisition
2119,S13,914.360,914.800,DIRECT,by
2120,S13,914.800,915.080,DIRECT,mutual
2121,S13,915.080,915.620,DIRECT,agreement.
2122,S13,916.400,916.540,DIRECT,And
2123,S13,916.540,916.760,DIRECT,then
2124,S13,917.120,917.280,DIRECT,the
2125,S13,917.280,917.600,DIRECT,contract
2126,S13,917.600,917.940,DIRECT,did
2127,S13,917.940,918.380,DIRECT,exactly
2128,S13,918.380,918.860,DIRECT,what
2129,S13,918.860,918.960,DIRECT,it
2130,S13,918.960,919.060,DIRECT,had
2131,S13,919.060,919.180,DIRECT,been
2132,S13,919.180,919.360,DIRECT,written
2133,S13,919.360,919.660,DIRECT,to
2134,S13,919.660,919.860,DIRECT,do.
2135,S13,920.640,920.780,DIRECT,Adobe
2136,S13,920.780,921.340,DIRECT,paid
2137,S13,921.340,921.760,DIRECT,Figma
2138,S13,921.760,922.140,ALIGNED,one
2139,S13,922.140,922.480,DIRECT,billion
2140,S13,922.480,923.380,ALIGNED,dollars.
2141,S13,923.380,923.660,DIRECT,Not
2142,S13,923.660,923.940,DIRECT,because
2143,S13,923.940,924.100,DIRECT,a
2144,S13,924.100,924.280,DIRECT,judge
2145,S13,924.280,924.740,DIRECT,awarded
2146,S13,924.740,924.980,DIRECT,it.
2147,S13,925.380,925.520,DIRECT,Not
2148,S13,925.520,925.820,DIRECT,because
2149,S13,925.820,925.960,DIRECT,a
2150,S13,925.960,926.220,DIRECT,regulator
2151,S13,926.220,926.800,DIRECT,fined
2152,S13,926.800,927.060,DIRECT,Adobe.
2153,S13,927.760,927.880,DIRECT,And
2154,S13,927.880,928.040,DIRECT,not
2155,S13,928.040,928.340,DIRECT,because
2156,S13,928.340,928.560,DIRECT,Adobe
2157,S13,928.560,929.040,DIRECT,bought
2158,S13,929.040,929.500,DIRECT,Figma.
2159,S13,929.500,930.280,DIRECT,The
2160,S13,930.280,930.680,DIRECT,clearest
2161,S13,930.680,931.220,ALIGNED,billion-dollar
2162,S13,931.220,931.940,DIRECT,consequence
2163,S13,931.940,932.300,DIRECT,of
2164,S13,932.300,932.400,DIRECT,the
2165,S13,932.400,932.680,DIRECT,failed
2166,S13,932.680,933.040,DIRECT,acquisition
2167,S13,933.040,933.860,DIRECT,was
2168,S13,933.860,933.960,DIRECT,a
2169,S13,933.960,934.280,DIRECT,clause
2170,S13,934.280,934.540,DIRECT,the
2171,S13,934.540,934.700,DIRECT,two
2172,S13,934.700,935.120,DIRECT,companies
2173,S13,935.120,935.340,DIRECT,had
2174,S13,935.340,935.700,DIRECT,negotiated
2175,S13,935.700,936.280,DIRECT,before
2176,S13,936.280,936.540,DIRECT,the
2177,S13,936.540,936.860,DIRECT,regulatory
2178,S13,936.860,937.440,DIRECT,fight
2179,S13,937.440,937.820,DIRECT,really
2180,S13,937.820,938.180,DIRECT,began.
2181,S13,939.140,939.340,DIRECT,That
2182,S13,939.340,939.680,DIRECT,is
2183,S13,939.680,939.880,DIRECT,what
2184,S13,939.880,939.980,DIRECT,it
2185,S13,939.980,940.140,DIRECT,cost.
